date,time,username,name,tweet,polarity,sentiment
8/4/2020,12:27:25,drphillipsctr,Dr Phillips Center,It s the National Day of Action to SaveOurStages and pass the RestartAct Just go to and enter your info to send a letter today,0.1,positive
8/4/2020,12:12:58,peretzel27,Bret Peretz,SaveOurStages saveourgastages contact your senators and tell them to support the RESTARTAct for america,0,neutral
8/4/2020,12:11:35,doctor_d77,Derek and the Dominos,Music is very important to me Please support and co sponsor S 4258 and S 3814 H R 7481 to help venues survive the next six months RESTARTAct SaveOurStages,0.26,positive
8/4/2020,12:00:45,ajc6789,Allison Canzanella,missing live music did you know that the music industry is facing significant impact from COVID 19 text STAGE to 50409 to send a letter to your state senators and representatives to support SaveOurStages and THE RESTARTAct we want to go back to bringing people together,0.077840909,positive
8/4/2020,9:20:48,pyrotecnico,Pyrotecnico,Great letter amp support Awesome to have Pyrotecnico CEO Stephen Vitale as one of the signers on Howard Schultz s letter SaveOurStages RestartACT,0.9,positive
8/4/2020,8:55:19,kyperformingart,Kentucky Performing Arts,It s our Day of Action to SaveOurKentuckyStages Join us in writing letters to Congress at RT to help spread the word about SaveOurStages and the RestartAct,0.1,positive
8/4/2020,8:28:11,senatorbennet,Michael Bennet,Tune in now and I are joining to discuss the building momentum for the RESTARTAct with 47 bipartisan cosponsors and how our bill ensures the hardest hit small businesses will get the support they need to make it into 2021,-0.25,negative
8/4/2020,8:06:51,the_cabot,The Cabot,Today is a day of action and your voice matters We NEED the SaveOurStagesAct and RestartAct passed in order to keep our beloved independent venues from closing permanently SaveOurStages RESTARTAmerica,0.266666667,positive
8/3/2020,20:44:57,dtolski,Dawn,So is that going to include money for small venues Or do you not care about the significant contribution they make to the local economies and culture SaveOurStages RESTARTAct,0.041666667,positive
8/3/2020,14:02:07,senatorbennet,Michael Bennet,Today and over 100 business leaders are calling on Congress to include the RESTARTAct in the next relief package They know our economy will only recover if hard hit small businesses get the support they need to stay afloat into 2021,-0.108333333,negative
8/3/2020,12:38:14,meaku,Meaku,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
8/3/2020,10:57:37,browardcenter,Broward Center,Your help is vital to secure the future of live performances It takes less than a minute to get involved by sending a letter to Congress and help SaveOurStages and support the RestartAct Help spread the word retweet now,0.093939394,positive
8/3/2020,9:27:13,marionpalace,Palace Theatre,To help ensure historic cinemas and the economic uplift they provide are here when communities come back together please contact our legislators and ask them to support the RESTART Act amp the SAVE OUR STAGES Act marionpalace saveourstages restartact,0.066666667,positive
8/3/2020,8:46:20,pyrotecnico,Pyrotecnico,Letter to support recovery of America s small businesses sent to Congressional leaders by Starbuck s Howard Schultz and signed by more than 100 CEOs including Pyrotecnico CEO Stephen Vitale SaveOurStages RestartACT,0.125,positive
8/2/2020,21:04:39,dtolski,Dawn,Pass the word and put the pressure on your representatives to pass RESTARTAct and SaveOurStages,0,neutral
8/2/2020,17:29:10,djsterlingolden,Sterling Golden,We re calling on Senator to support SaveOurStages amp the RESTARTAct Hit up to support Then get tix for EMBRACE 9 13 the Virtual Venue ALL proceeds go to ONCE s efforts in the wake of the shutdown,0,neutral
8/2/2020,15:38:06,sierraammist,Sierra,Music and laughter are essential Please support and co sponsor S 4258 Save Our Stages Act and S 3814 H R 7481 RESTART Act to help venues survive the next six months Work with to SaveOurStages SaveOurStagesAct RestartAct SaveMusicVenues,0,neutral
8/2/2020,15:38:06,sierraammist,Sierra,Music and laughter are essential Please support and co sponsor S 4258 Save Our Stages Act and S 3814 H R 7481 RESTART Act to help venues survive the next six months Work with to SaveOurStages SaveOurStagesAct RestartAct SaveMusicVenues,0,neutral
8/2/2020,15:38:06,sierraammist,Sierra,Music and laughter are essential Please support and co sponsor S 4258 Save Our Stages Act and S 3814 H R 7481 RESTART Act to help venues survive the next six months Work with to SaveOurStages SaveOurStagesAct RestartAct SaveMusicVenues,0,neutral
8/1/2020,16:48:55,upward_spiral_,Upward Spiral Music,Can t say it enough times Contact your congressional reps and tell them to help save the live music industry saveourstages restartact,0.068181818,positive
8/1/2020,11:46:35,citywineryphil,City Winery Philadelphia,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:46:27,citywinerynyc,City Winery,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:46:00,citywinerynsh,CityWineryNSH,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:45:53,citywineryhv,City Winery Hudson Valley,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:45:46,citywinerydc,City Winery DC,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:45:39,citywinerychi,City Winery Chicago,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:45:36,attorneylana,Lana Cucchiella,Beloved independent music venues nationwide face imminent closure Let s preserve the treasure of live music in America Please support SaveOurStages bill and RESTARTact,0.278787879,positive
8/1/2020,11:45:33,citywinerybos,City Winery Boston,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:45:25,citywineryatl,City Winery Atlanta,City Winery applauds the new bipartisan SaveOurStages Act introduced last week in Congress The SOSAct would provide Small Business Admin grants for independent live music venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct NIVA,0.004545455,positive
8/1/2020,11:07:11,kwchlily,Lily Wu KWCH,touring music venue in Wichita The venue was among the first businesses to close March 16 and remains closed Owner and musician say the RESTARTAct is critical to independent music venues,0.0375,positive
8/1/2020,10:48:41,perkinsforla,Adrian Perkins,We must do all we can to help preserve the future of our live music venues and support our indie musicians Join us in calling on amp to put Louisianans first and support the RESTARTAct LAGov,0.096590909,positive
8/1/2020,8:32:18,glorydaysgnv,Glory Days Presents,When will you be passing saveourstages or RESTARTAct PPP is not enough for completely SHUTTERED businesses,0.05,positive
8/1/2020,7:46:29,cvic13,Chris Vickery,Got this letter back She s supporting the RestartAct,0.125,positive
7/31/2020,17:59:22,_wanma_,Washington Nightlife Music Association,We can t have Congress go on recess without something passing or we will collapse Indie music venues have zero revenue high overhead and no timeline for reopening Congress MUST pass the RESTARTAct and SageOurStages Act Don t let the music die,0.08,positive
7/31/2020,16:00:08,nivassoc,NIVA SaveOurStages,Sup We heard you like R amp B hip hop amp EDM Musicians of all kinds will need a place to play and not in boarded up venues when it s safe We need YOUR support of the SaveOurStages Act amp RESTARTAct Like Biggie Smalls we need to go from negative to positive,0.142424242,positive
7/31/2020,15:07:02,michaelfresher,Michael Fresher,We need everyone s support SaveOurStagesact restartact,0,neutral
7/31/2020,14:35:34,nito_live,National Independent Talent Organization,Louisiana Musicians Release Video Urging amp To Pass The RESTARTAct via savelivemusic MusicIndustry NITO,0,neutral
7/31/2020,14:32:19,nito_live,National Independent Talent Organization,Local Musicians Release Video Urging Congress to Support the RESTARTAct via mag savelivemusic MusicIndustry NITO,0,neutral
7/31/2020,13:49:12,michaelfresher,Michael Fresher,and thank you leadership on the SaveOurStagesAct and supporting RESTARTAct It is estimated that 90 of independent venues will have to permanently shut their doors Let s not let that happen in San Antonio stands with,0.125,positive
7/31/2020,13:15:34,natedorough,natedorough,Getting word that is signing on to co sponsor both the SaveOurStages act and the RestartAct Also just had a really great meeting with s office and hoping for his co sponsorship as well,0.8,positive
7/31/2020,10:53:47,headliners502,HEADLINERS,Congress must pass the RESTARTAct and SageOurStages Act Don t let the music die,0,neutral
7/31/2020,10:53:16,prosimky,Production Simple,Congress must pass the RESTARTAct and SageOurStages Act Don t let the music die,0,neutral
7/31/2020,10:42:08,musicworkers,Music Workers Alliance,ExtendUI extendunemployment extendPUA BeAnArtsHero Savethe600 HEROESAct ArtistsAreWorkers Musicworkers LiveArts performingarts ArtsIndustry SavetheMusic RESTARTAct PUA fpuc,0,neutral
7/31/2020,10:27:56,nola_delrio,Lauren Del Rio,Please take a moment to contact your representatives to support the RESTARTAct and SaveOurStages Music venues were the first to shut down and will be last to reopen Your support is vital in making sure we have music to come back to,0.115740741,positive
7/31/2020,8:23:14,druskyent,Drusky Entertainment,Thank you for co sponsoring the RESTARTAct We urge Congress to support lifesaving legislation like RESTART amp SaveOurStagesAct today SaveOurStages SavePAStages,0,neutral
7/31/2020,0:05:47,baxterbate,baxter,Independent musicians agents managers event staff amp touring crew call on Congress to provide relief to small US businesses by including RESTARTAct on next pandemic relief bill LAST CHANCE to provide urgent support for the live music industry savelivemusic,-0.022727273,negative
7/30/2020,23:34:00,upward_spiral_,Upward Spiral Music,Just read that is closing forever Terrible news for Maine and terrible news for live music and touring musicians Please write your reps in Congress and SaveOurStages restartact,-0.621212121,negative
7/30/2020,22:45:27,ednix,E D Nix,Support the RestartAct,0,neutral
7/30/2020,21:41:51,glorydaysgnv,Glory Days Presents,RESTARTAct now,0,neutral
7/30/2020,21:40:00,glorydaysgnv,Glory Days Presents,Agreed that s exactly what RESTARTAct would do Time to support now Marco,0.25,positive
7/30/2020,21:39:09,glorydaysgnv,Glory Days Presents,Another round of PPP won t help the hardest hit businesses We need RESTARTAct and we need it now Stop fooling around and get this done,-0.2,negative
7/30/2020,17:15:35,vanesakeeley,Vanesa K,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/30/2020,17:15:30,vanesakeeley,Vanesa K,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/30/2020,17:15:13,vanesakeeley,Vanesa K,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/30/2020,17:14:28,preshallfound,Preservation Hall Foundation,Contact your congressional representative today in support of the RESTARTAct,0,neutral
7/30/2020,17:10:14,preshall,Preservation Hall,Join us and our friends at Live in support of the RESTARTAct a much needed federal funding lifeline for small independent music venues Voice your support today by contacting Congress at SaveOurStages,0.021590909,positive
7/30/2020,15:52:55,jenvargas,Jen,SaveOurFLStages SaveOurStages RESTARTAct,0,neutral
7/30/2020,14:31:01,alexmcloon,Alex McLoon KETV,s response to SaveOurStages and the RESTARTact,0,neutral
7/30/2020,13:54:46,jillllllian_,Jillian Gillespie,Click the link and the letter is there for you to copy paste SUPER simple y all SaveFLStages RestartAct,0.166666667,positive
7/30/2020,13:24:50,pyrotecnico,Pyrotecnico,Please help us SaveOurStages Go to and encourage your elected representatives to SaveOurStages by passing the RESTARTAct,0,neutral
7/30/2020,12:58:06,omicronsteve,Steve Miller,saveourstages saveflstages restartact,0,neutral
7/30/2020,12:21:18,campgreensky,Greensky Bluegrass,to support the efforts of groups like and beyond to insure we all have the opportunity to emerge from these unprecedented times with our livelihoods intact Let your elected officials know you support the restartact as well as SaveOurStage Act,0.6,positive
7/30/2020,12:09:03,ronozer,Ron Vaxxed not Stupid Ozer,I guess it is petty to worry about all the unsubscribes I get for sending out another eBlast to list saveourstages RESTARTAct sosact,0,neutral
7/30/2020,12:04:29,drphillipsctr,Dr Phillips Center,It s Florida s Day of Action to SaveOurStages Join us in writing letters to Congress at Please spread the word by sharing this post with SaveFLStages and RestartAct,0.1,positive
7/30/2020,11:55:02,drphillipsctr,Dr Phillips Center,It s Florida s Day of Action to SaveOurStages Join us in writing letters to Congress at Please spread the word by sharing this post with SaveOurFLStages and RestartAct,0.1,positive
7/30/2020,8:28:21,glorydaysgnv,Glory Days Presents,PPP won t help us from going out of business Live music venues were the first to close over 4 months ago and will be the last time open We need you to SaveOurStages and RESTARTAct now,0.096590909,positive
7/30/2020,5:33:26,nicrendesigns,Nicole M,Live music and comedy venues were the first to close and will be the last to re open Please support and co sponsor SaveOurStagesAct and RESTARTact,0.096590909,positive
7/29/2020,23:14:00,consciouselec,Conscious Electronic,SaveOurStages How you can aid in the passing of the RESTARTAct by signing s petition to Congress,0,neutral
7/29/2020,20:35:32,nivassoc,NIVA SaveOurStages,We can t have Congress go on recess without something passing or we will collapse Indie music venues have zero revenue high overhead and no timeline for reopening Congress must pass the RESTARTAct and SageOurStages Act Don t let the music die,0.08,positive
7/29/2020,19:38:22,jbolognino,meta jb,My heart hurts looking at this It s pretty difficult to learn your life s work and purpose is at the very end of the essential spectrum Maybe we will be able to do this again in a year Please please saveourstages with the restartact Link,0.09,positive
7/29/2020,18:49:08,catscradlenc,Cat s Cradle,We need YOUR help to encourage Congress to pass the SaveOurStagesAct amp RESTARTact Go to to let your representatives know that you support independent venues All it takes is one click,0,neutral
7/29/2020,17:10:16,davidyuxx1,Davidyuxx,Why more of my RESTARTAct needs to be included in the next coronavirus relief package,0.25,positive
7/29/2020,16:54:58,sentoddyoung,Senator Todd Young,Why more of my RESTARTAct needs to be included in the next coronavirus relief package,0.25,positive
7/29/2020,14:51:55,connrjack93,Connor Jackson,Hey Baz spread the word about SaveTheStages and the RestartAct if you want music and concerts to go again Independent music venues to stay alive during COVID It s a better solution than voting for the lesser of two evils,0.15,positive
7/29/2020,13:45:13,roselandpdx,Roseland Theater,If you love independent venues PLEASE head to amp spend less than 1 minute to submit a form asking your local legislators to support the RestartAct EncoreAct amp SaveOurStagesAct saveourstages,0.083333333,positive
7/29/2020,12:23:09,canyonagoura,The Canyon Agoura Hills,Please help get the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Share and send in the new letter to Congress at,0.136363636,positive
7/29/2020,12:19:02,jessitaylorro,Jessi Roti,Did I just buy a ticket to s Cosmic Streams Whole New Mess album release show which also benefits Absolutely SaveOurStages SaveOurStagesAct RestartAct,0.090340909,positive
7/29/2020,11:30:04,sggoodmanky,S G Goodman,If you enjoy live music please fill this out if you haven t already Live savelivemusic RESTARTAct,0.224242424,positive
7/29/2020,10:44:31,point_ent,Point Entertainment,The SOS Act would provide SBA grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing Please share and send in the new letter to Congress at,0.090909091,positive
7/29/2020,10:07:43,banditsbailout,Unmask the BailoutBandits,A CMBS bailout rewards hotel owners for large debt amp does nothing for hotel workers say NO to CMBS bailout in HopeAct RestartAct HealsAct,0.214285714,positive
7/29/2020,10:07:00,banditsbailout,Unmask the BailoutBandits,A CMBS bailout rewards hotel owners for large debt amp does nothing for hotel workers say NO to CMBS bailout in HopeAct RestartAct HealsAct,0.214285714,positive
7/29/2020,10:06:34,banditsbailout,Unmask the BailoutBandits,A CMBS bailout rewards hotel owners for large debt amp does nothing for hotel workers say NO to CMBS bailout in HopeAct RestartAct HealsAct,0.214285714,positive
7/29/2020,10:04:30,banditsbailout,Unmask the BailoutBandits,A CMBS bailout rewards hotel owners for large debt amp does nothing for hotel workers say NO to CMBS bailout in HopeAct RestartAct HealsAct,0.214285714,positive
7/29/2020,9:01:59,druskyent,Drusky Entertainment,The SOS Act would provide SBA grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct amp RestartAct passed in order to keep venues from closing permanently Please RT and send in the new letter to Congress at,0.090909091,positive
7/29/2020,7:32:59,stphntylr,Stephen Tyler,1 5M is just about what we would be eligible for under the RestartAct SaveOurStagesAct for So I would Save Our Stage with it,0,neutral
7/28/2020,20:03:43,theritzsj,The Ritz,SAVE OUR STAGES The SaveOurStagesAct would provide grants for independent venues affected by COVID 19 We NEED this and the RestartAct passed to keep venues open Please send in the new letter to Congress at saveourstages theritzsj,0.045454545,positive
7/28/2020,19:00:09,gamh,Great American Music Hall,Join the 1 mil that have written congress to saveourstages with just a few clicks Check the link to save indie venues SaveOurStagesAct RESTARTAct ENCOREAct,-0.1,negative
7/28/2020,16:19:03,judypancoast,judypancoast,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/28/2020,16:18:51,judypancoast,judypancoast,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/28/2020,15:33:47,adrianspazkitty,Adrian Conner,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/28/2020,15:33:41,adrianspazkitty,Adrian Conner,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/28/2020,15:33:21,adrianspazkitty,Adrian Conner,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/28/2020,15:03:52,concordhall,Concord Music Hall,Time is running out This is our story amp we need YOU to continue reaching out to every legislator you can to let them know how important it is to SaveOurStages and to support the SaveOurStagesAct and the RestartAct Without these acts some indie venues will never open,0.133333333,positive
7/28/2020,13:04:17,thebottomlounge,Bottom Lounge,Please go to to tell your representatives to support the new SaveOurStagesAct amp RestartAct This is our final push to Congress and we will not get another opportunity Make your voices heard Send in the new letter now tell your friends to do the same,0.068181818,positive
7/28/2020,12:22:33,highdivegville,High Dive,HIGH DIVE FANS This is it This is our final push Artists are fighting for the survival of independent venues amp promoters across America We need YOU to go to to encourage your reps to pass the SaveOurStagesAct amp RESTARTact SaveOurStages,0.053333333,positive
7/28/2020,11:47:18,willaustinphoto,Will Austin,RT asmp RT nivassoc Wake up and be awesome Go to to help pass the SaveOurStagesAct and RESTARTact so we can SaveOurStages,1,positive
7/28/2020,11:36:50,lincolnhall,Lincoln Hall,Lincoln Hall can t survive without your help Please go to to support the new SaveOurStagesAct and ReStartAct This is our final push to Congress we will not get another opportunity Please send in the new letter now and tell your friends,0.090909091,positive
7/28/2020,11:36:27,schubas,Schubas,Schubas can t survive without your help Please go to to support the new SaveOurStagesAct and ReStartAct This is our final push to Congress we will not get another opportunity Please send in the new letter now and tell your friends,0.090909091,positive
7/28/2020,11:10:26,davidyuxx1,Davidyuxx,The HEALS Act released yesterday is a good start but we can do even more to save our bars and restaurants and the many Hoosiers they employ Thanks for highlighting the RESTARTAct,0.475,positive
7/28/2020,11:00:54,sentoddyoung,Senator Todd Young,The HEALS Act released yesterday is a good start but we can do even more to save our bars and restaurants and the many Hoosiers they employ Thanks for highlighting the RESTARTAct,0.475,positive
7/28/2020,10:15:11,hoytsherman,Hoyt Sherman Place,Time is running out to SaveOurStages Visit and with one click you can let Congress know that you support independent venues SaveOurStagesAct RESTARTact,0,neutral
7/28/2020,10:11:00,thevicchicago,The Vic Theatre,The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues from closing permanently Share sign the letter,-0.037878788,negative
7/28/2020,10:10:39,parkwestchicago,Park West,The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues from closing permanently Share sign the letter,-0.037878788,negative
7/28/2020,10:10:13,therivchicago,The Riviera Theatre,The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues from closing permanently Share sign the letter,-0.037878788,negative
7/28/2020,10:09:47,jamusa,Jam Productions,The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues from closing permanently Share sign the letter,-0.037878788,negative
7/28/2020,9:19:53,ammallon,Alanna Mallon,The ReStartAct would provide 6 months of financial support to help keep venues afloat pay employees amp preserve a critical economic sector for communities across the US Performing Arts venues like Indie Music Venues are in danger of becoming extinct Thank you,0.035714286,positive
7/28/2020,8:31:38,nivassoc,NIVA SaveOurStages,Wake up and be awesome Go to to help pass the SaveOurStagesAct and RESTARTact so we can SaveOurStages,1,positive
7/28/2020,8:15:23,luxurytamag,Luxury Travel Advisor,The RESTART Act would create a new loan program to provide funding to cover six months of payroll benefits and fixed operating expenses for businesses that have taken a substantial revenue hit due to COVID 19 More RESTARTAct travel luxurytravel,0.152840909,positive
7/27/2020,18:34:48,danabrogan,darcy,Well said words from Minnesota Sen Amy Klobuchar I don t want to lose music in America It s one of our most incredible assets one of the most incredible parts of our culture in America SaveOurStagesAct amp RESTARTact via,0.7,positive
7/27/2020,18:22:42,mongrelmusicbkg,Mongrel Music,had it right when he wrote these words Ask your reps to support the RestartAct today Artists venues and all the many people behind the scenes need your help Let s do it together SaveLiveMusic Maskson maskUp LeeDorsey,0.128571429,positive
7/27/2020,17:51:52,elcorazonsea,elcorazonsea,Artists all around the country are coming together in support of our venues We all need YOU to go to to encourage your representatives to pass the SaveOurStagesAct amp RESTARTact Follow wanma and for more info,0.5,positive
7/27/2020,16:10:16,nitelitepromo,NiteLite Promotions,If you love live music and comedy local independent concert venues and promoters like need your help Take a quick minute to fill out this form to let local government know you support us SaveOurStages SaveOurStagesAct RestartAct,0.161616162,positive
7/27/2020,15:40:41,jonvanhala,Jon Vanhala,Please go to to support the SaveOurStagesAct and RestartAct,0,neutral
7/27/2020,14:48:18,travelagentmag,Travel Agent Mag,The RESTART Act would provide funding to cover six months of payroll benefits and fixed operating expenses for businesses that have taken a substantial revenue hit during the COVID 19 pandemic Learn more RESTARTAct coronavirus travelagency travel,0.3,positive
7/27/2020,14:34:56,thecotillion,The Cotillion,The SOS Act would provide grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct amp RestartAct passed in order to keep venues like us from closing permanently Share amp send in the new letter to Congress,0.090909091,positive
7/27/2020,13:09:37,oldrockhousestl,Old Rock House,We applaud the Save Our Stages Act introduced in Congress it would provide Small Business grants for independent music venues affected by COVID 19 We NEED SaveOurStagesAct amp RestartAct passed to keep venues like us from closing permanently,-0.125,negative
7/27/2020,12:49:23,theauditoriumok,The Auditorium,We applaud the new bipartisan Save Our Stages Act introduced in Congress The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct amp RestartAct,0.005681818,positive
7/27/2020,12:32:19,stphntylr,Stephen Tyler,Thankful we have leadership like who takes time call and hear the very real struggles of all of this Especially thankful she has co sponsored the RESTARTAct We need real solutions to save our venues like and our Congresswoman is taking action,0.14,positive
7/27/2020,12:06:13,rootsnbluesfest,Roots N Blues Festival,The SOS Act would provide SBA grants for independent promoters affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep events like us from closing permanently Please share and send in the new letter to Congress at,0.068181818,positive
7/27/2020,11:09:37,nivassoc,NIVA SaveOurStages,Hundreds of artists want to SaveOurStages We need YOU to go to to encourage your representatives to pass the SaveOurStagesAct amp RESTARTact,0,neutral
7/27/2020,10:09:00,centerstageatl,Center Stage Atlanta,We applaud the new bipartisan Save Our Stages Act recently introduced in Congress This Act would provide Small Business Admin grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed,0.004545455,positive
7/27/2020,10:03:51,gillioztheatre,Gillioz Theatre,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/27/2020,9:55:10,prosimky,Production Simple,We still need YOU to go to to help push to pass the SaveOurStagesAct amp RESTARTact Together we can saveourstages,0,neutral
7/27/2020,9:50:11,headliners502,HEADLINERS,We still need YOU to go to to help push to pass the SaveOurStagesAct amp RESTARTact Together we can saveourstages,0,neutral
7/27/2020,9:27:07,tidballs,TidBall s,The SOS Act would provide Small Business Administration grants for independent music venues affected by COVID 19 We NEED the SaveOurStagesAct amp RestartAct passed to keep venues from closing permanently RT Share,-0.125,negative
7/27/2020,9:11:00,rivalent,Rival Entertainment,CALL TO ACTION Please go to to support the SaveOurStagesAct and RestartAct Tell your legislators to save independent venues This is our final push to Congress and there won t be another opportunity Please help us amp SaveOurStages now,0.033333333,positive
7/27/2020,8:18:00,tidballs,TidBall s,The SOS Act would provide Small Business Administration grants for independent music venues affected by COVID 19 We NEED the SaveOurStagesAct amp RestartAct passed to keep venues from closing permanently share and send the new letter to Congress at,-0.037878788,negative
7/27/2020,7:48:25,keithpowersnyc,Keith Powers,Live music venues were some of the first businesses to close and they will be the last ones to reopen Congress should listen to and pass the SaveOurStagesAct amp RESTARTact to SaveOurStages,0.128787879,positive
7/27/2020,7:32:45,kyedm,Kentucky EDM Family,SaveOurStagesAct RestartAct,0,neutral
7/26/2020,19:00:00,brittfestivals,Britt Music Arts,We applaud the new bipartisan Save Our Stages Act introduced this week in Congress We NEED the SaveOurStagesAct and RestartAct passed to keep venues like ours from closing permanently Share and send in the new letter to Congress at,0.136363636,positive
7/26/2020,5:06:48,jasonvieaux,Jason Vieaux,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/26/2020,5:02:17,jasonvieaux,Jason Vieaux,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/25/2020,23:15:45,dtolski,Dawn,How about it I wrote to your offices all I got was a form letter thanking me for my thoughts I don t need your thanks I need you to do your damn job and take a stand to saveourstages with the SaveOurStagesAct and RESTARTAct,0.2,positive
7/25/2020,22:16:21,nivassoc,NIVA SaveOurStages,Artists are fighting for the survival of independent venues and promoters across America Thanks for all the support We still need YOU to go to to help push to pass the SaveOurStagesAct amp RESTARTact Together we can SaveOurStages,0.1,positive
7/25/2020,15:54:26,lissun,Lisa S nde,Artists means entire performing industry promoters agents artistteams Theater staagehands and are connected to all live events concerts festivals fairs conferences tradeshows production ALL event workers are Unemployed NOW Pass HeroesAct Restartact,0.068181818,positive
7/25/2020,13:49:04,jayweinbergdrum,Jay Weinberg,Head to to use your voice and tell your legislators to save independent music venues It takes two seconds and just might help save your favorite venue s SaveOurStagesAct RestartAct,0.25,positive
7/25/2020,13:00:00,brittfestivals,Britt Music Arts,SAVE OUR STAGES ACT We applaud the new bipartisan Save Our Stages Act introduced this week in Congress We NEED the SaveOurStagesAct and RestartAct passed to keep venues like ours from closing permanently Share and send in the new letter to Congress at,0.136363636,positive
7/25/2020,11:56:34,colinrobinson__,Colin Robinson,Our venues are in trouble also RestartAct saveourvenues EmergencyMoneyforthePeople UniversalBasicIncome ubi,-0.2,negative
7/25/2020,11:03:59,theclaudettes,The Claudettes,Fellow New Jerseyan to our piano player Bruce your voice sure would resonate please do speak out on behalf of RestartAct and SaveOurStages rock on,0.318181818,positive
7/25/2020,9:00:00,mahaffeytheater,Mahaffey Theater,We applaud the new bipartisan Save Our Stages Act introduced this week in Congress We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/24/2020,17:26:38,3linksdeepellum,ThreeLinksDeepEllum,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/24/2020,16:33:18,tmincaaa,TM Inc All Access Advance,On a typical weekend we d be spending time at a venue in a city near you That won t be happening anytime soon unless Congress steps in to SaveOurStages Go to amp submit the form on their website to support the SaveOurStagesAct amp RestartAct before it s too late,-0.122222222,negative
7/24/2020,16:14:22,senhydesmith,U S Senator Cindy Hyde Smith,CARESAct2 should incorporate the RESTARTAct which would create a follow on loan program to the successful PPP This would help hard hit small amp mid sized businesses survive longer by stretching these federal dollars further,0.041666667,positive
